name,geometry,@id,direction
ရဲနွယ် မှတ်တိုင်,POINT (96.4822058 16.7522513),node/4841194113,west
ရဲနွယ် မှတ်တိုင်,POINT (96.4821937 16.7521154),node/4841194114,east
ရဲဘော်ဈေး မှတ်တိုင်,POINT (96.105798 17.079279),node/4903158936,Inbound; inbound
ရဲဘော်ဈေး မှတ်တိုင်,POINT (96.1059847 17.0793561),node/4903158937,Outbound; outbound
ရဲဘော်ဟောင်း မှတ်တိုင်,POINT (96.1309261 16.9914858),node/4871516582,Inbound; inbound; west
ရဲဘော်ဟောင်း မှတ်တိုင်,POINT (96.1310893 16.9914068),node/4871516583,Outbound; east; outbound
ရဲဘော်ဟောင်း မှတ်တိုင်,POINT (96.1373015 16.8676355),node/4855192593,E; INBOUND; Outbound; W; south; west
ရဲဘော်ဟောင်း မှတ်တိုင်,POINT (96.1373616 16.8673386),node/4855192594,E; OUTBOUND; east; inbound; north
ရဲမွန် ဘုန်းကြီးကျောင်း မှတ်တိုင်,POINT (96.2951936 17.1372688),node/4860998132,inbound
ရဲမွန် ဘုန်းကြီးကျောင်း မှတ်တိုင်,POINT (96.2950723 17.1374391),node/4860952928,outbound
ရဲရန်အောင် မှတ်တိုင်,POINT (96.1259593 16.8662778),node/4855214655,E; INBOUND; Outbound; W; south; west
ရဲရန်အောင် မှတ်တိုင်,POINT (96.126112 16.8661048),node/4855214656,E; OUTBOUND; east; inbound; north
ရဲဝင်း မှတ်တိုင်,POINT (96.1266399 16.8177183),node/4836023015,north
ရဲဝင်း မှတ်တိုင်,POINT (96.1263933 16.8181735),node/4836023016,north; south
လက်မှတ် ဂိတ် မှတ်တိုင်,POINT (96.2442003 16.7786824),node/4840944506,S; east; forward; north; south; west
လက်မှတ် ဂိတ် မှတ်တိုင်,POINT (96.2438976 16.7783657),node/4840944507,N; east; south; southeast
လင့်ခ် လမ်း မှတ်တိုင်,POINT (96.1474192 16.8060967),node/4802448021,E; OUTBOUND; inbound; north; southeast; west
လင့်ခ် လမ်း မှတ်တိုင်,POINT (96.1472745 16.8060541),node/4836355802,E; INBOUND; east; outbound; south; southeast
လင်းစဒေါင်း မှတ်တိုင်,POINT (96.1801649 16.7689926),node/4836398841,Inbound; north; outbound; south
လင်းစဒေါင်း မှတ်တိုင်,POINT (96.180329 16.7692137),node/4913988331,Outbound; outbound
လေဆိပ် မှတ်တိုင်,POINT (96.1352808 16.9014905),node/5762901419,
လန်ဒန်စက်ရုံ မှတ်တိုင်,POINT (96.1445475 16.996975),node/4841328558,east; inbound; south
လန်ဒန်စက်ရုံ မှတ်တိုင်,POINT (96.1446633 16.9966976),node/4841328559,N; north; west
လမ်း ( ၃၀ ) မှတ်တိုင်,POINT (96.1572375 16.7769559),node/4841023893,Outbound; inbound; north; outbound
လမ်း ( ၃၀ ) မှတ်တိုင်,POINT (96.1570466 16.7719139),node/4840894718,north
လမ်း ( ၃၀ ) မှတ်တိုင်,POINT (96.1566107 16.7719082),node/5203664624,
လမ်း ( ၅၀ မှတ်တိုင်,POINT (96.1709642 16.7765749),node/4841014760,Outbound; inbound
လမ်း ( ၅၀ ) မှတ်တိုင်,POINT (96.1713061 16.7787093),node/4840877910,
လမ်း ( ၅၀ ) မှတ်တိုင်,POINT (96.1712821 16.7714135),node/4840889977,east; inbound; west
လမ်း ( ၅၀ ) မှတ်တိုင်,POINT (96.1712468 16.7738198),node/4840940898,east; outbound
လမ်းဆုံ မှတ်တိုင်,POINT (96.1664054 16.8180749),node/4855467310,Outbound; S; north; north east; south
လမ်းဆုံ မှတ်တိုင်,POINT (96.1663311 16.817881),node/4855467311,S; east; inbound; north east; south
လမ်းဆုံ မှတ်တိုင်,POINT (96.1725256 16.8189493),node/4836565822,east; north; outbound; south
လမ်းဆုံ မှတ်တိုင်,POINT (96.1722869 16.8192689),node/4836565821,inbound; outbound; south; west
လမ်းနီ မှတ်တိုင်,POINT (96.1553075 16.8338175),node/4996019402,N; Outbound; north; northeast
လမ်းနီလေး မှတ်တိုင်,POINT (95.9972459 17.15485),node/4903328594,
လမ်းနီလေး မှတ်တိုင်,POINT (95.9969588 17.1548217),node/4903328595,
လမ်းဝ/နဝဒေး မှတ်တိုင်,POINT (96.1546106 16.8672065),node/4847062968,W; inbound; south; southwest; west
လမ်းဝ/နဝဒေး မှတ်တိုင်,POINT (96.1548212 16.8672403),node/4847066516,E; N; east; north; northeast
လမ်းသစ် မှတ်တိုင်,POINT (96.1314384 17.037434),node/4841287032,N; Outbound; east; north; outbound
လမ်းသစ် မှတ်တိုင်,POINT (96.1312481 17.0378968),node/4841287033,Inbound; inbound; south; west
လယ်ယာ ဂိတ်ရင်း မှတ်တိုင်,POINT (96.2253895 16.8045916),node/4875501736,E; outbound; south
လယ်ယာ ဂိတ်ရင်း မှတ်တိုင်,POINT (96.2256263 16.8049375),node/4875501737,E; inbound; north
လျှပ်စစ်ရုံး မှတ်တိုင်,POINT (96.0381515 17.0980512),node/4903244578,Inbound; inbound
လျှပ်စစ်ရုံး မှတ်တိုင်,POINT (96.0379713 17.0981286),node/4903244579,Outbound; outbound
လသာ မှတ်တိုင်,POINT (96.1518843 16.7745351),node/4840931957,east; south
လသာ လမ်း မှတ်တိုင်,POINT (96.1515997 16.7771249),node/4841027677,Outbound; north; outbound; south; west
လသာ လမ်း မှတ်တိုင်,POINT (96.1514299 16.7721059),node/4840896877,Outbound; north; outbound
လသာ လမ်း မှတ်တိုင်,POINT (96.1512263 16.7719949),node/4840993775,Inbound
လှည်းကူး ဈေး ရှေ့ မှတ်တိုင်,POINT (96.2188447 17.096837),node/4859407131,outbound; south; west
လှည်းကူး ဈေး ရှေ့ မှတ်တိုင်,POINT (96.2190758 17.096698),node/4859407132,east; inbound; north; outbound
လှည်းကူး တာဆုံ မှတ်တိုင်,POINT (96.2257666 17.0996196),node/4859421846,inbound; outbound; south; west
လှည်းကူး တာဆုံ မှတ်တိုင်,POINT (96.225765 17.0992845),node/4859433754,east; inbound; north; outbound
လှည်းကူး တာဆုံ မှတ်တိုင်,POINT (96.2258287 17.0997465),node/4915962000,south
လှည်းကူး တာဆုံ မှတ်တိုင်,POINT (96.2259545 17.0998038),node/4915962001,north
လှည်းတန်း မှတ်တိုင်,POINT (96.1302277 16.8279995),node/4849135706,INBOUND; Inbound; S; outbound; south
လှည်းတန်း မှတ်တိုင်,POINT (96.1304358 16.8279538),node/4882828852,OUTBOUND; Outbound; S; inbound; norhtwest; north
လှည်းတန်းဈေး မှတ်တိုင်,POINT (96.128889 16.8264617),node/4855279901,Northeast; Outbound; east; north
လိန်ကုန်း မှတ်တိုင်,POINT (96.0530924 17.00067),node/4873339540,east; north; southwest
လိန်ကုန်း မှတ်တိုင်,POINT (96.0530948 17.0005532),node/4873339541,Intbound; northeast; south; southeast; west
လိုင်စင်ရုံး မှတ်တိုင်,POINT (96.200767 16.845885),node/4840893900,E; east; southeast
လိုင်စင်ရုံး မှတ်တိုင်,POINT (96.2010592 16.8458998),node/4840893901,E; north; outboundinbound
လိုင်စင်ရုံး မှတ်တိုင်,POINT (96.2004903 16.8461887),node/5122311479,outbound; outboundinbound; south
လေကျောင်း မှတ်တိုင်,POINT (96.2275643 16.8746112),node/4858893350,inbound; south
လေကျောင်း မှတ်တိုင်,POINT (96.2276338 16.8745682),node/4858893351,north; outbound
လေဆိပ် မှတ်တိုင်,POINT (96.1361878 16.9009186),node/5762902543,
လေဆိုင် မှတ်တိုင်,POINT (96.5180978 16.760116),node/4841226632,west
လေဆိုင် မှတ်တိုင်,POINT (96.5181176 16.7600417),node/4841226633,east
လေတပ် မှတ်တိုင်,POINT (96.0886648 17.0977666),node/4903199947,Inbound; inbound
လေတပ် မှတ်တိုင်,POINT (96.0887828 17.0979358),node/4903199948,Outbound; outbound
လေးထောင့်ကန် ( စိုက်မွေး - ၁ ) မှတ်တိုင်,POINT (96.294891 16.9603154),node/4859378318,inbound; south
လေးထောင့်ကန် ( စိုက်မွေး - ၁ ) မှတ်တိုင်,POINT (96.2947797 16.9598627),node/4859380692,north; outbound
လေဟာပြင် ဈေး မှတ်တိုင်,POINT (96.1531841 16.7781949),node/4882819268,south; west
လေဟာပြင် ဈေး မှတ်တိုင်,POINT (96.1533496 16.7779788),node/4882820477,
ဝက်စု မှတ်တိုင်,POINT (96.1919653 16.7895333),node/4841282348,E; east; outbound; southeast
ဝက်စု မှတ်တိုင်,POINT (96.1917579 16.7894547),node/4883045270,E; east; forward; inbound; outbound; west
ဝဇီရာ မှတ်တိုင်,POINT (96.1640982 16.9013343),node/4846922282,inbound; south; southeast
ဝဇီရာ မှတ်တိုင်,POINT (96.1644229 16.9014937),node/4846923099,N; north
ဝါဆို မှတ်တိုင်,POINT (96.1837496 16.7826205),node/4855449589,E; east; forward; inbound; outbound; west
ဝါဆို မှတ်တိုင်,POINT (96.1827412 16.7825745),node/4855449590,E; east; outbound; southeast
ဝါးဆိုင် မှတ်တိုင်,POINT (96.1428953 17.0199192),node/4841309085,N; north
ဝါးဆိုင် မှတ်တိုင်,POINT (96.1425942 17.0201026),node/4841309086,inbound; south
ဝါးဆိုင် ကွေ့ မှတ်တိုင်,POINT (96.2500815 16.8745084),node/4841310766,outbound
ဝါးဆိုင် ကွေ့ မှတ်တိုင်,POINT (96.2501635 16.874358),node/4841310767,inbound
ဝါးတံတား မှတ်တိုင်,POINT (96.4973886 16.755005),node/4841209327,west
ဝါးတံတား မှတ်တိုင်,POINT (96.4974835 16.7547972),node/4841209328,east
ဝိုင်ယာလက် မှတ်တိုင်,POINT (96.127098 16.9607259),node/4841310042,Outbound; east; outbound
ဝိုင်ယာလက် မှတ်တိုင်,POINT (96.126763 16.9618009),node/4841310043,Inbound; inbound; west
ဝီဇယ ပလာဇာ မှတ်တိုင်,POINT (96.1434606 16.8050538),node/4836334227,E; INBOUND; east; south; southeast
ဝီဇယ ပလာဇာ မှတ်တိုင်,POINT (96.1433362 16.8052053),node/4836334228,E; OUTBOUND; north; southeast; west
ဝေဇယန္တာ မှတ်တိုင်,POINT (96.207634 16.7916766),node/4842898850,E; S; east; inbound; north; outbound
ဝေဇယန္တာ မှတ်တိုင်,POINT (96.2074434 16.7915789),node/4842898851,E; N; east; outbound; south
ဝေဘာဂီ မှတ်တိုင်,POINT (96.1510633 16.9122518),node/4858903491,north
ဝေဘာဂီ မှတ်တိုင်,POINT (96.1511094 16.9122127),node/4858903492,south
ဝေဘူလ မှတ်တိုင်,POINT (96.2080749 16.8301802),node/4836448398,north; northeast; south
ဝေဘူလ မှတ်တိုင်,POINT (96.2079932 16.8305359),node/4836448399,inbound; north; southeast
သခင်မြ ပန်းခြံ မှတ်တိုင်,POINT (96.1349718 16.7790459),node/4846825593,Northeast; north
သခင်မြ ပန်းခြံ မှတ်တိုင်,POINT (96.1351055 16.7802609),node/4851363768,Outbound; Southwest; north; southeast
သံဃာတက္ကသိုလ် မှတ်တိုင်,POINT (96.1586252 16.866823),node/5767264713,
သံဃာတက္ကသိုလ် မှတ်တိုင်,POINT (96.1582297 16.8675268),node/5767267220,
သင်တန်းကျောင်း မှတ်တိုင်,POINT (96.2248844 16.8712991),node/4858878881,inbound; south
သင်တန်းကျောင်း မှတ်တိုင်,POINT (96.2250657 16.871183),node/4858888103,north; outbound
သင်းဝင် မှတ်တိုင်,POINT (96.1844564 16.8667154),node/4840917588,Northeast; S; north; north east; outbound
သင်းဝင် မှတ်တိုင်,POINT (96.184424 16.8668215),node/4840917589,S; Southwest; north east; outbound; south
သင်္ဃန်းကျွန်း မှတ်တိုင်,POINT (96.1480342 16.9625358),node/4841379315,east; inbound; south
သင်္ဃန်းကျွန်း မှတ်တိုင်,POINT (96.1481984 16.9624415),node/4841379316,N; north; west
သင်္ဘောကျင်း မှတ်တိုင်,POINT (96.1228013 16.8243251),node/4846971382,E; Intbound; east; south; southeast
သင်္ဘောကျင်း မှတ်တိုင်,POINT (96.1230242 16.8244274),node/4848851676,E; north; northwest; southeast; west
သစ္စာ မှတ်တိုင်,POINT (96.2328033 16.8457233),node/4841269355,northwest; outbound
သစ္စာ မှတ်တိုင်,POINT (96.2329112 16.8458941),node/4841269356,inbound; southeast
သစ်ဆိတ် မှတ်တိုင်,POINT (96.236598 16.8155751),node/4856910320,E; east; inbound; outbound
သစ်ဆိပ် မှတ်တိုင်,POINT (96.2367058 16.8154881),node/4856910319,E; outbound
သစ်ဆိုင် ကွေ့ မှတ်တိုင်,POINT (96.2234753 16.8471886),node/4841257012,E; east; outbound; outboundinbound
သစ်ဆိုင် ကွေ့ မှတ်တိုင်,POINT (96.2231976 16.84753),node/4877478631,E; inbound; outboundinbound; west
သဉ္ဇာဦး မှတ်တိုင်,POINT (96.2233969 17.0984965),node/4859427149,east; inbound; north; outbound
သဉ္ဇာဦး မှတ်တိုင်,POINT (96.223151 17.0985724),node/4859430268,inbound; outbound; south; west
သန္တာ မှတ်တိုင်,POINT (96.1621712 16.8990581),node/4846949606,inbound; south; southeast
သန္တာ မှတ်တိုင်,POINT (96.1622944 16.8989418),node/4846951190,N; north
သန်လျက်စွန်း မှတ်တိုင်,POINT (96.1919851 16.7684278),node/4877197722,inbound
သန်လျက်စွန်း မှတ်တိုင်,POINT (96.1919788 16.7683359),node/4877200972,Outbound
သပြေ မှတ်တိုင်,POINT (96.1852691 17.2888822),node/4901324059,north
သပြေ မှတ်တိုင်,POINT (96.1850366 17.2887631),node/4901324060,south
သပြေကုန်း မှတ်တိုင်,POINT (96.2340924 17.1945276),node/4875408671,north
သပြေကုန်း မှတ်တိုင်,POINT (96.2338092 17.1944854),node/4875408672,south
သပြေခြံ မှတ်တိုင်,POINT (96.2835179 16.9471323),node/4859335927,inbound; south
သပြေခြံ မှတ်တိုင်,POINT (96.2837625 16.9470577),node/4859337694,north; outbound
သံဖြူ မှတ်တိုင်,POINT (96.0948834 16.9715457),node/4873603020,north; southwest
သံဖြူ မှတ်တိုင်,POINT (96.0946411 16.9720464),node/4873603521,north; northeast; south
သဘာဝ မှတ်တိုင်,POINT (96.0927398 16.9887755),node/4875276193,north; south
သဘာဝ မှတ်တိုင်,POINT (96.0927708 16.9887777),node/4909954575,north
သဘာဝ မှတ်တိုင်,POINT (96.236701 16.9884151),node/4875276192,
သမ ကောလိပ် မှတ်တိုင်,POINT (96.2581495 16.7550972),node/4840977045,N; east; south; southeast
သမ ကောလိပ် မှတ်တိုင်,POINT (96.2583936 16.7550031),node/4840977046,S; east; forward; north; south; west
သမ မှတ်တိုင်,POINT (96.291819 16.9563384),node/4859369763,north; outbound
သမ မှတ်တိုင်,POINT (96.2917135 16.956457),node/4859368662,inbound; south
သမကုန်း အဝိုင်း မှတ်တိုင်,POINT (96.0330339 16.8750157),node/4857269625,inbound; south; southwest; west
သမကုန်း အဝိုင်း မှတ်တိုင်,POINT (96.0337069 16.87418),node/4860899724,E; Outbound; inbound; north; northeast; northwest; outbound; outboundinbound; south; southwest; west
သမကုန်း အဝိုင်း မှတ်တိုင်,POINT (96.0335703 16.8741079),node/4860903617,E; east; inbound; north; northeast; outbound; outboundinbound; south; southeast; southwest
သမကုန်း အဝိုင်း မှတ်တိုင်,POINT (96.0331276 16.8749765),node/4899307177,East; Outbound; northeast
သမကောလိပ် မှတ်တိုင်,POINT (96.1866319 17.3399808),node/4901266866,north
သမကောလိပ် မှတ်တိုင်,POINT (96.1862925 17.3401706),node/4901266867,south
သံမဏိစက်ရုံ မှတ်တိုင်,POINT (95.96975 17.1853942),node/4903390544,
သံမဏိစက်ရုံ မှတ်တိုင်,POINT (95.9699096 17.1854908),node/4903390545,
သမိုင်း လမ်းဆုံ မှတ်တိုင်,POINT (96.11481 16.8610076),node/4863331612,north; south
သမိုင်းလမ်းဆုံ မှတ်တိုင်,POINT (96.1213036 16.8636144),node/4848769470,Inbound; S; south; southwest
သမိုင်းလမ်းဆုံ မှတ်တိုင်,POINT (96.1223604 16.8632032),node/4855226944,E; INBOUND; Outbound; W; south; west
သမိုင်းလမ်းဆုံ မှတ်တိုင်,POINT (96.1225231 16.8630678),node/4855226945,E; OUTBOUND; east; inbound; north
သမိုင်းလမ်းဆုံ မှတ်တိုင်,POINT (96.1215944 16.8633103),node/4882946066,Outbound; S; norhtwest; north; northeast
သမိုင်းလမ်းဆုံ မှတ်တိုင်,POINT (96.1223249 16.8610094),node/4996012956,OUTBOUND
သရက်တော မှတ်တိုင်,POINT (96.1028722 16.9022976),node/4847157100,OUTBOUND; S; norhtwest; north; northeast
သရက်တော မှတ်တိုင်,POINT (96.1029669 16.9022122),node/4847157101,INBOUND; S; south; southwest
သရက်တော မှတ်တိုင်,POINT (96.1878016 16.8325482),node/4853772320,south
သရက်တော မှတ်တိုင်,POINT (96.187916 16.8325633),node/4853772321,north
သရက်တော ကျောင်း မှတ်တိုင်,POINT (96.1456609 16.7797104),node/4840848836,inbound; north
သရက်တောပေါက် မှတ်တိုင်,POINT (96.0388983 17.0989808),node/4903238525,Inbound; inbound
သရက်တောပေါက် မှတ်တိုင်,POINT (96.0388646 17.0991342),node/4903238526,Outbound; outbound
သံလမ် မှတ်တိုင်,POINT (96.0872822 16.9577889),node/4877589838,southeast; west
သံလမ် မှတ်တိုင်,POINT (96.0872577 16.957882),node/4877589839,east; north
သံလမ်း မှတ်တိုင်,POINT (96.1254744 16.8460722),node/4848927943,INBOUND; Inbound; S; south
သံလမ်း မှတ်တိုင်,POINT (96.1259205 16.8451695),node/4848927944,OUTBOUND; Outbound; S; inbound; norhtwest; north
သံလမ်း မှတ်တိုင်,POINT (96.232295 16.8119813),node/4873648014,E; east; outbound; west
သံလမ်း မှတ်တိုင်,POINT (96.231974 16.8120077),node/4873648015,E; east; outbound
သံလမ်း မှတ်တိုင်,POINT (96.2149603 16.8547552),node/4841253136,outbound; west
သံလမ်း မှတ်တိုင်,POINT (96.2158177 16.8551263),node/4863560379,
သံလမ်း မှတ်တိုင်,POINT (96.2148082 16.8547573),node/5591469444,east; outboundinbound
သံလမ်း မှတ်တိုင်,POINT (96.1729469 16.833594),node/4840877001,east; north
သံလမ်း မှတ်တိုင်,POINT (96.1781197 16.819812),node/4841167961,east; outbound; south
သံလမ်း မှတ်တိုင်,POINT (96.1783478 16.8199773),node/4841379022,inbound; west
သံလမ်း မှတ်တိုင်,POINT (96.1190997 16.8452488),node/4836065112,north
သံလမ်း မှတ်တိုင်,POINT (96.1189626 16.8452182),node/4836065113,north; south
သံလမ်း မှတ်တိုင်,POINT (96.1698666 16.8390544),node/4836609210,S; east; north east
သံလမ်း မှတ်တိုင်,POINT (96.1696286 16.8390672),node/4836609211,E; S; north east; west
သံလွင် မှတ်တိုင်,POINT (96.1452015 16.8242084),node/4855165168,S; south; west
သံလွင် မှတ်တိုင်,POINT (96.1452672 16.8241179),node/4855165169,S; east; north
သာကေတ အဝိုင်းထိပ် မှတ်တိုင်,POINT (96.216277 16.8061153),node/4840928350,E; east; outbound; south; southeast
သာကေတ အဝိုင်းထိပ် မှတ်တိုင်,POINT (96.2168368 16.8064862),node/4840928349,E; east; forward; inbound; north; south; west
သာကေတ အဝိုင်းထိပ် မှတ်တိုင်,POINT (96.2177849 16.8082752),node/4875324821,southeast
သာကေတ အဝိုင်းထိပ် မှတ်တိုင်,POINT (96.2179456 16.8079036),node/4875324822,north
သာဓုကန် မှတ်တိုင်,POINT (96.0934157 16.9838268),node/4873613746,north; southwest
သာဓုကန် မှတ်တိုင်,POINT (96.0932387 16.9838197),node/4873613747,north; northeast; south
သိမ်ကျောင်း မှတ်တိုင်,POINT (96.2439042 16.8386542),node/4856957745,east; outbound; outboundinbound; west
သိမ်ကျောင်း မှတ်တိုင်,POINT (96.2437967 16.837935),node/4856957744,east; outbound
သိမ်ကျောင်း မှတ်တိုင်,POINT (96.2439732 16.838581),node/4863354580,inbound; outbound; outboundinbound; west
သိမ်ကြီး ဈေး မှတ်တိုင်,POINT (96.1538373 16.7744272),node/4840932637,east; south
သိမ်ကြီး ဈေး မှတ်တိုင်,POINT (96.1531144 16.7759533),node/4882811921,
သိမ်ကြီး ဈေး မှတ်တိုင်,POINT (96.153245 16.7759512),node/4882813761,north
သိမ်ဖြူစာတိုက် မှတ်တိုင်,POINT (96.1676023 16.7874459),node/4846800475,inbound; north; outbound; south; southeast; west
သိမ်ဖြူဈေး မှတ်တိုင်,POINT (96.1676637 16.7842243),node/4994222568,east; north; northeast; outbound; south; southeast
သိမ်ဖြူဈေး မှတ်တိုင်,POINT (96.1675188 16.7845692),node/4994222569,inbound; north; south; southeast; west
သိုက်တူးကန် မှတ်တိုင်,POINT (96.4569248 16.7478855),node/4841156630,west
သိုက်တူးကန် မှတ်တိုင်,POINT (96.4568711 16.7477394),node/4841156631,east
သီတာ ဆိပ် မှတ်တိုင်,POINT (96.1800921 16.774499),node/4836223385,Outbound; S; north; outbound
သီတာ လမ်း မှတ်တိုင်,POINT (96.1760173 16.7994054),node/4841130026,E; east; north; northeast; outbound; south; southeast
သီတာ လမ်း မှတ်တိုင်,POINT (96.1757918 16.7993941),node/4841401595,E; east; inbound; north; outbound; south; southeast
သီရိမင်္ဂလာ ဈေး ဟောင်း မှတ်တိုင်,POINT (96.1229554 16.7933586),node/4861019089,Northeast; north; northwest
သီရိမင်္ဂလာ ဈေးသစ် မှတ်တိုင်,POINT (96.1123073 16.8436031),node/4847017646,E; north; northwest; southeast; west
သီရိမင်္ဂလာ ဈေးသစ် မှတ်တိုင်,POINT (96.1120774 16.8431564),node/4847017647,E; Intbound; east; south; southeast
သီရိမင်္ဂလာ လမ်း / ဂျပန် လမ်း မှတ်တိုင်,POINT (96.0978045 16.9050212),node/4847196651,OUTBOUND; W; norhtwest; north; southwest
သီရိမြိုင် မှတ်တိုင်,POINT (96.1178032 16.8500179),node/4836065114,north
သီရိမြိုင် မှတ်တိုင်,POINT (96.1176376 16.8501214),node/4836065115,north; south
သုခ မှတ်တိုင်,POINT (96.1266092 16.8412384),node/4848961169,INBOUND; Inbound; S; outbound; south
သုခ မှတ်တိုင်,POINT (96.1270187 16.8404709),node/4848961170,OUTBOUND; Outbound; S; inbound; norhtwest; north
သုခုမ မှတ်တိုင်,POINT (96.2161188 16.8551472),node/4863560380,outboundinbound
သုနန္ဒာ လမ်းဆုံ မှတ်တိုင်,POINT (96.1657393 16.9043444),node/4846908259,N; north
သုနန္ဒာ လမ်းဆုံ မှတ်တိုင်,POINT (96.1653515 16.9038479),node/4846914132,inbound; south; southeast
သုံးရာသီ မှတ်တိုင်,POINT (96.1412415 16.9317141),node/4836437041,east; north; south; west
သုံးရာသီ မှတ်တိုင်,POINT (96.1412977 16.9316273),node/4836437042,East; north; southeast; west
သုဝဏ္ဏ ဈေး မှတ်တိုင်,POINT (96.206503 16.8247443),node/4836447233,east; northeast; south
သုဝဏ္ဏ ဈေး မှတ်တိုင်,POINT (96.2065955 16.825237),node/4836447234,inbound; north; west
သုဝဏ္ဏ လမ်းဆုံ မှတ်တိုင်,POINT (96.1900316 16.8157068),node/4836311675,E; north
သုဝဏ္ဏ လမ်းဆုံ မှတ်တိုင်,POINT (96.1897733 16.8155896),node/4836311676,E; south
သုဝဏ္ဏ လမ်းဆုံ မှတ်တိုင်,POINT (96.191944 16.8131472),node/4877837637,E; east; north; south
သုဝဏ္ဏ လမ်းဆုံ မှတ်တိုင်,POINT (96.1917697 16.8131576),node/4877837638,E; east; south
သုဝဏ္ဏဘောလုံးကွင်း မှတ်တိုင်,POINT (96.1852568 16.8196982),node/5767437159,
သုဝဏ္ဏဘောလုံးကွင်း မှတ်တိုင်,POINT (96.184693 16.819788),node/5767438231,
သုံးသုံးလုံး မှတ်တိုင်,POINT (96.1464153 16.9838895),node/4841349367,east; inbound; south
သုံးသုံးလုံး မှတ်တိုင်,POINT (96.1464785 16.9840044),node/5202084631,N; north; west
သူဌေးကွင်း မှတ်တိုင်,POINT (96.3474712 16.7652645),node/4841084712,west
သူဌေးကွင်း မှတ်တိုင်,POINT (96.3474934 16.7650666),node/4841084713,east
သေနတ်ပစ်ကွင်း မှတ်တိုင်,POINT (96.1838682 16.8545325),node/4840920621,E; east; north; outboundinbound
သေနတ်ပစ်ကွင်း မှတ်တိုင်,POINT (96.1837413 16.8544749),node/4840920622,E; outbound; outboundinbound; south; southeast; west
သဲကွင်း မှတ်တိုင်,POINT (96.1221716 16.8015034),node/4846900686,Intbound; Southwest; south; southeast
ဟယ်(လ်)ပင် မှတ်တိုင်,POINT (96.1413162 16.7902973),node/4841024252,norhtwest; north; outbound
ဟယ်(လ်)ပင် မှတ်တိုင်,POINT (96.1408691 16.7909742),node/4841024253,inbound; south
ဟံသာဝတီ မှတ်တိုင်,POINT (96.1261021 16.8161819),node/4836020501,Outbound; north
ဟံသာဝတီ မှတ်တိုင်,POINT (96.1259625 16.8163537),node/4836020502,Inbound; north; south; west
ဟံသာဝတီ အဝိုင်း မှတ်တိုင်,POINT (96.1350294 16.8119305),node/4841027250,OUTBOUND; inbound; norhtwest; north; outbound
ဟံသာဝတီ အဝိုင်း မှတ်တိုင်,POINT (96.1348353 16.8119421),node/4841052949,INBOUND; inbound; outbound; south
ဟံသာဝတီလမ်း မှတ်တိုင်,POINT (96.1720298 16.8435181),node/5036422115,
ဟာမစ်တစ် မှတ်တိုင်,POINT (96.1559846 16.8130849),node/4847134570,N; S; northeast
ဟာမစ်တစ် မှတ်တိုင်,POINT (96.1558356 16.8148452),node/4847134571,S; inbound; southwest
ဟိုက်ဂူး မှတ်တိုင်,POINT (96.1926185 17.2748639),node/4901418788,north
ဟိုက်ဂူး မှတ်တိုင်,POINT (96.1923973 17.2747069),node/4901418789,south
ဟိုက်ပက် မှတ်တိုင်,POINT (96.1056536 16.8990311),node/4847117012,INBOUND; S; north; south; southwest
ဟိုက်ပက် မှတ်တိုင်,POINT (96.1055494 16.8986099),node/4847117013,OUTBOUND; S; norhtwest; north; northeast
ဟုမ်း လမ်း မှတ်တိုင်,POINT (96.1262815 16.7983553),node/4835987875,E; Outbound; north
ဟုမ်း လမ်း မှတ်တိုင်,POINT (96.1260738 16.7960262),node/4835987876,E; Inbound; north; south
ဟုမ်း လမ်း (ကမ်းနားလမ်း) မှတ်တိုင်,POINT (96.1222907 16.7979518),node/4846879004,Northeast; north; northwest
ဟုမ်း လမ်း (ကမ်းနားလမ်း) မှတ်တိုင်,POINT (96.1223959 16.7974147),node/4846879005,Intbound; Southwest; south; southeast
ဟောင်ကောင် မှတ်တိုင်,POINT (96.1762356 16.8718067),node/4868987663,E; outbound
ဟောင်ကောင် မှတ်တိုင်,POINT (96.1762446 16.8720225),node/4868987664,E; east
အကြော်တဲ မှတ်တိုင်,POINT (96.1742953 16.8744943),node/4868998432,E; outbound
အကြော်တဲ မှတ်တိုင်,POINT (96.174559 16.8744659),node/4868998433,E; east
အကြော်တဲ မှတ်တိုင်,POINT (96.2500475 16.907083),node/4859056459,inbound; south
အကြော်တဲ မှတ်တိုင်,POINT (96.2501045 16.9070527),node/4859067460,north; outbound
အကြော်တဲ မှတ်တိုင်,POINT (96.247227 16.8773679),node/4841314819,inbound
အကြော်တဲ မှတ်တိုင်,POINT (96.2470699 16.8770663),node/4841314820,outbound
အကောက်ခွန် မှတ်တိုင်,POINT (96.2478575 16.9033382),node/4859038311,inbound; south
အကောက်ခွန် မှတ်တိုင်,POINT (96.2479121 16.9031683),node/4859040765,north; outbound
အင်းစိန် မှတ်တိုင်,POINT (96.1071159 16.8860917),node/4882913778,north
အင်းစိန် မှတ်တိုင်,POINT (96.1068198 16.8860171),node/4882913779,south
အင်းစိန် မှတ်တိုင်,POINT (96.088908 16.9174425),node/4918708469,southwest
အင်းစိန် မှတ်တိုင်,POINT (96.0891111 16.9174413),node/4918708470,northeast
